# NUMBER_1   ALPHA_SKY_1          DELTA_SKY_1           X_IMAGE_1    Y_IMAGE_1    XWIN_IMAGE_1         YWIN_IMAGE_1         XMODEL_IMAGE_1       YMODEL_IMAGE_1       FLUX_AUTO_1   FLUX_MODEL_1   FLUXERR_AUTO_1   FLUXERR_MODEL_1   MAG_AUTO_1   MAG_MODEL_1   MAGERR_AUTO_1   MAGERR_MODEL_1   FLUX_RADIUS_1   FLAGS_1   NITER_MODEL_1   NUMBER_2   ALPHA_SKY_2          DELTA_SKY_2           X_IMAGE_2    Y_IMAGE_2    XWIN_IMAGE_2         YWIN_IMAGE_2         XMODEL_IMAGE_2       YMODEL_IMAGE_2       FLUX_AUTO_2   FLUX_MODEL_2   FLUXERR_AUTO_2   FLUXERR_MODEL_2   MAG_AUTO_2   MAG_MODEL_2   MAGERR_AUTO_2   MAGERR_MODEL_2   FLUX_RADIUS_2   FLAGS_2   NITER_MODEL_2   Separation            
  55         244.27334137573158   -22.942921580251472   404.0013     777.5271     402.93755773703634   777.7333601380986    402.7865767478943    777.6776934862137    219.61224     254.92644      33.47887         36.532867         17.82816     17.666264     0.16555567      0.15563193       3.2018826       0         89              51         244.27346804579125   -22.942736543465085   399.3837     780.2357     397.99003170463175   777.7374643456902    399.0351604446769    780.0211615283042    614.73334     1778.0017      56.26201         1295.5603         16.704782    15.55167      0.09939357      0.79132575       4.852478        3         26              0.7874523548427528    
  57         244.30378327322126   -22.944083360093508   40.95847     768.1402     40.98197324689342    768.0222963597048    40.83352465927601    768.4323625862598    196.16006     144.7377       13.439905        19.059608         17.950773    18.280846     0.07440728      0.14300859       0.53550893      0         52              57         244.30350126624555   -22.944106392007747   41.21304     768.1678     41.028811282628766   768.2504825702964    41.3556122481823     768.2081145495176    52.77126      41.342777      11.457492        15.844893         19.370506    19.635502     0.23578812      0.4162167        0.44609156      0         94              0.9385758234770823    
  59         244.23565796121503   -22.943633644266786   852.9684     761.2151     852.8318219165687    762.2950882228931    852.9221600666642    762.574804186821     401.5477      437.47147      42.648968        53.025024         17.172958    17.079926     0.11534565      0.13163185       4.2701263       2         74              59         244.23559514891963   -22.943623397505547   850.5105     761.5203     848.1319039132695    761.8907462870817    850.190181851387     761.831699475646     678.9381      2046.5736      56.695427        1462.882          16.596926    15.3989315    0.09068755      0.7762681        4.8907795       3         40              0.2114774075700109    
  60         244.2691149885039    -22.944307946107784   454.0901     758.79474    453.8402541308817    758.9424777320367    453.8201922029257    758.9381443299353    1003.2892     966.5769       44.205456        53.97378          16.178736    16.21921      0.047849737     0.060642384      3.845391        0         48              60         244.26922450251018   -22.944348438858054   449.61948    758.57214    449.8763721607476    758.7768718866267    449.88541804254055   758.7958244085312    2744.4375     2622.6616      94.47695         86.7426           15.080367    15.129644     0.037385426     0.03591865       5.5945144       0         44              0.39123116070730474   
  61         244.28438727412671   -22.944512266902397   272.03397    758.99896    272.03169905569587   758.9988768858507    272.89800876379013   759.5036548376083    313.87225     58.666397      14.20039         84.25415          17.440418    19.261328     0.04913344      1.5596664        0.41729975      0         33              70         244.28412534224495   -22.944533805212576   272.01733    758.995      272.0094573604307    758.9975420961471    273.0776878595352    759.8311177492142    537.7233      2340.104       23.163746        695.00476         16.850103    15.253412     0.046782102     0.32253915       0.5319377       3         52              0.8718057207521639    
  62         244.26494522619063   -22.944914967597672   503.66162    750.1577     503.59747066510994   750.175713959067     503.6069569885731    750.1579457968473    2092.9092     2069.079       58.042953        63.787605         15.3804245   15.392858     0.030118195     0.033480275      4.3077407       0         39              62         244.26495468813889   -22.944930166969446   500.37997    750.2327     500.3384053807998    750.2640403605371    500.3392989933491    750.2709365487099    7689.3496     7502.0093      100.35618        92.99186          13.961777    13.988556     0.014173736     0.013461615      5.4517193       0         47              0.06307122264662378   
  63         244.29470161534607   -22.94504831977055    149.00009    753.9745     149.00032759050652   753.9731005735488    148.99359840434045   753.4150651693344    274.34824     19.663465      13.949667        20.581223         17.586546    20.44815      0.055219375     1.1366872        0.41784298      0         74              63         244.29444089071666   -22.94506830954242    148.98418    754.0211     148.98670139410612   754.0229575034685    148.00927472114563   754.5987491607666    277.44022     46.96028       15.696452        49.08524          17.568577    19.497173     0.061441515     1.1351416        0.4135855       0         23              0.867335672813714     
  64         244.28701531765742   -22.945761816644303   240.46106    743.3157     240.48717199953867   743.2834626003337    240.37497171759605   743.2686937153339    1120.4951     1095.9283      46.94524         56.487087         16.058775    16.082846     0.045500003     0.055975355      4.0060043       0         46              64         244.28704322235353   -22.94576794845812    236.99411    743.5754     237.03149696318522   743.4258915911156    236.90630827844143   743.4356488585472    2690.745      2631.4963      85.73794         76.5307           15.101819    15.125994     0.03460432      0.03158368       5.160129        0         36              0.09510546144586755   
  65         244.28831952327852   -22.945572129328678   224.95592    746.0127     224.93988925128878   746.0087648835455    223.91307866573334   746.2498230338097    143.83174     11.259381      13.087655        17.099056         18.287664    21.053514     0.0988182       1.6492536        0.38718548      0         78              67         244.2880499140428    -22.945593512547433   225.03378    746.02234    225.03728144438526   746.0370502249942    227.84783911705017   746.9888058304787    149.44495     163.79095      14.950663        186.27286         18.240297    18.140776     0.10864482      1.235064         0.407438        0         32              0.8971044514369735    
  66         244.24284472653866   -22.945223589793947   766.98975    742.0006     766.9897484033893    742.0003957829591    770.7116010189056    746.9769592285156    439.02164     916.7735       14.966602        2896.7676         17.076086    16.276646     0.037022617     3.4314797        0.41324565      0         65              68         244.24257458918586   -22.945237678867652   767.0039     741.9742     767.0033724248885    741.98008984226      767.0430627539754    741.9471276402473    483.06897     506.16904      16.825518        466.97296         16.966478    16.915762     0.037825886     1.0019037        0.43247667      0         25              0.8969838676244436    
  67         244.27160957152554   -22.946185007678714   423.97867    734.96857    423.9860745963771    734.977089562629     423.8594948351383    734.837455406785     95.64292      33.67314       12.754668        16.406286         18.730669    19.864092     0.14482588      0.52912277       0.41106784      0         60              71         244.2713445972223    -22.946199890332913   423.97406    735.01666    423.9662447684941    735.0116801078899    423.101271212101     735.461878657341     105.52485     72.30052       14.6860285       92.81033          18.618113    19.028646     0.15114002      1.3940705        0.41629788      0         26              0.8800585206283171    
  68         244.2237167392572    -22.946741781246526   994.63965    718.71735    994.7159082505993    718.7172117045811    994.6945864856243    718.7061705887318    6032.741      5989.9443      63.979107        67.28763          14.231014    14.238744     0.011517369     0.012199506      4.1506863       0         38              72         244.22369799670676   -22.946755786858027   991.6229     718.6888     991.6738448200691    718.6926320947962    991.6661580502987    718.6978522241116    32036.865     31657.607      120.85775        128.93408         12.412375    12.425305     0.0040968903    0.0044230255     5.4982634       0         45              0.08001758649680697   
  69         244.23993767638495   -22.946434927554765   801.3863     725.7731     801.6579327206416    726.2476853616789    801.3232101500034    725.9818739034235    245.04944     1242.5411      33.95749         383.98627         17.709166    15.946524     0.1504914       0.33560988       3.3535345       0         48              73         244.23973289060353   -22.94644773611085    800.6136     725.76965    798.7546577546302    725.5789936705617    798.4035851955414    724.4496327638626    163.00209     1916.1764      24.89206         7145.4834         18.146017    15.470411     0.16584313      4.049729         2.9554439       0         71              0.680455810981747     
  70         244.26630783694173   -22.94680147610896    487.0383     725.99817    487.0198223151967    725.9940301297686    487.61846536397934   726.1872655600309    31.031572     57.355488      12.294056        36.940388         19.952791    19.285864     0.43025035      0.6994494        0.38014665      0         32              87         244.2661084372952    -22.946735866284943   486.25854    727.0862     485.06027647635165   725.7005442456078    484.6170349121094    723.1025869846344    381.9657      3757.6567      41.672832        13163.24          17.22144     14.739207     0.11848366      3.8043067        4.6906238       0         42              0.7019648423407604    
  71         244.28083983094      -22.947453064886165   313.71774    720.2795     314.24801920261876   720.7161082680615    314.4790343642235    720.8620101809502    107.851555    160.2434       22.308458        25.072205         18.600235    18.170351     0.2246327       0.1699191        2.1993902       2         66              74         244.28080444147147   -22.947491498108455   310.98337    720.0947     310.98361293789696   720.2976178789154    311.0028643498663    720.3862673938274    1241.005      1159.2943      79.34353         62.643353         15.942066    16.016016     0.0694333       0.05868284       4.724946        0         53              0.18140375094082892   
  73         244.26993846067126   -22.947989090064752   443.52817    711.30786    443.35250388003743   711.7657955164626    443.5073797106743    711.3236115574837    211.11925     213.59137      33.559673        64.64673          17.870981    17.858341     0.17263137      0.32869467       2.834436        0         22              79         244.27013885871585   -22.947977231608505   437.97543    711.7887     438.420936194676     711.5595900143679    438.2457714378834    711.5339398384094    509.40216     511.11807      58.866722        60.639263         16.908848    16.905197     0.12549861      0.1288435        3.8200176       0         47              0.6657084158271328    
  74         244.28954613465953   -22.948243631228067   209.79924    711.6659     210.3311284205451    711.1601539828841    209.92449633032084   711.3580416440964    143.32683     187.99994      25.757942        50.248547         18.291481    17.996906     0.1951702       0.29026565       2.4202604       0         51              77         244.28962117476885   -22.948350456411692   205.74644    710.64294    206.22110879577207   710.3631899361748    206.0861860215664    710.4200069308281    1040.3977     1065.3052      77.01632         96.07913          16.133501    16.107815     0.08039207      0.097945586      5.400495        0         37              0.4580156191108512    
  75         244.2671288261775    -22.948476004135653   476.9134     704.4804     476.5371040133727    704.1524494376649    476.65431559085846   704.2246247082949    2169.359      1665.0975      91.5135          67.78341          15.341472    15.628701     0.045812454     0.04420929       6.3495517       0         71              78         244.2670933520646    -22.948476487798835   474.16278    704.7496     474.4423084292213    704.9972010301135    474.59664046764374   705.034136287868     6728.5747     6139.9067      141.93176        172.11548         14.106692    14.206096     0.022907956     0.030443037      8.374714        0         43              0.11761244906623668   
  76         244.24933379335846   -22.94809751333351    689.06494    706.03314    689.0448904707308    706.0190535491367    689.3664293885231    706.2064444124699    81.82202      41.84916       12.657549        23.012133         18.900126    19.628084     0.16799998      0.59717274       0.40154576      0         40              82         244.24906110634262   -22.948120403892005   689.1091     705.91583    689.0735961375055    705.9169960380868    689.2666797935963    706.0205430053174    66.50618      29.088346      11.962438        28.794662         19.119345    20.017202     0.19533835      1.0750355        0.3840133       0         18              0.9077302649214154    
  77         244.24248214071042   -22.948782967653916   770.57935    695.86707    770.8489311204122    696.1773222165841    770.8376755863428    696.0816268548369    3192.9827     3189.3457      94.06761         123.008484        14.921809    14.923046     0.031994358     0.04188546       5.7494483       2         39              80         244.24244903611913   -22.948759725120745   767.7652     696.3744     767.4900898981363    696.2135578888897    767.4284024834633    696.1465613245964    8909.09       8649.873       104.61975        112.36428         13.801917    13.833976     0.012752935     0.014107445      5.9293275       2         40              0.13800352336868324   
  78         244.22853117037008   -22.949358095296898   936.7217     685.7752     936.8085915289535    685.9385274825374    936.7812963575125    685.9571037553251    2207.4717     2082.755       72.53602         72.65768          15.322563    15.385705     0.035685223     0.037885513      4.593953        0         39              85         244.22850731180284   -22.94935601024928    933.7689     685.97205    933.6620213245521    686.0076110418955    933.6349935233593    686.0092070577666    7745.1313     7504.6494      103.03199        100.329956        13.953928    13.988174     0.014446849     0.014518777      5.7198925       2         41              0.07944795253946593   
  79         244.22707855360457   -22.949892900401526   953.92255    678.57715    953.9490530061785    678.5403405863783    953.9468859694898    678.5226877331734    1643.986      1453.3972      68.47903         60.360126         15.642555    15.77634      0.04523653      0.045101985      4.53695         0         48              86         244.22711564000483   -22.94988980053501    950.2398     678.7957     950.1833757074123    678.7138978475655    950.1382296979427    678.6796471476555    3659.1514     3444.751       102.03356        107.275444        14.768049    14.833606     0.030282553     0.0338199        6.088133        3         63              0.12344857186526662   
  80         244.22234227057444   -22.949977241341802   1010.34937   676.5823     1010.4371388097177   676.647322653701     1010.6645244956017   676.835400313139     236.52194     218.95059      30.033047        28.292084         17.747622    17.831436     0.13789794      0.14032939       2.868742        0         70              88         244.22235691498943   -22.949888293198796   1006.9443    677.89417    1006.722669095061    678.0290138331175    1006.6936188936234   678.0239780060947    1460.2255     1458.1881      87.28494         85.96546          15.7654505   15.766967     0.06491563      0.06402363       5.65131         16        53              0.32387245715395285   
  81         244.24205085501373   -22.950271888747807   775.4131     676.516      773.8000961556683    676.3033742263117    772.7008965015411    677.4086148440838    304.3565      834.38275      38.684715        297.439           17.473845    16.378887     0.13803418      0.38713497       3.8393457       0         34              90         244.241996720583     -22.950264792933048   772.8409     676.81177    772.6569645515285    676.9267397306537    772.0539613962173    676.8151793926954    544.3806      1284.489       50.061012        122.42836         16.836744    15.904675     0.099868104     0.1035098        3.9760876       3         41              0.18126663094920137   
  82         244.27676624849207   -22.95070312848199    361.60727    677.45844    361.52027705973126   678.4945968735909    361.36036759614944   678.651047706604     191.39517     216.7192       35.710857        31.675955         17.977472    17.842558     0.20262784      0.15873115       2.9207752       0         73              89         244.27686243214518   -22.9505258065745     357.33292    680.08453    357.01929323830433   679.7736989814731    356.99212537240237   679.7520717531443    605.056       625.0422       57.401302        66.31205          16.722012    16.686728     0.10302817      0.11521605       4.134817        0         44              0.7135603446926284    
